Match ID,innings,team,Player Name,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler,Match Date,Match Venue (City),Match Venue (Country),next_match_runs,runs_last_3,runs_last_5,runs_last_10,sr_last_3,sr_last_5,sr_last_10,total_matches,total_runs,total_innings,avg_score,overall_sr,batting_position
533280,2,New Zealand,9989.0,11.0,7.0,2.0,0.0,157.14,True,bowled,0,19930.0,2012-09-23,Kandy,Sri Lanka,6.0,14.5,18.666666666666668,12.333333333333334,178.57,188.27666666666664,142.94666666666666,32,429.0,32,13.40625,119.0123076923077,2
533284,1,New Zealand,9989.0,6.0,6.0,1.0,0.0,100.0,True,caught,['7419'],46206.0,2012-09-27,Kandy,Sri Lanka,6.0,8.5,15.5,10.833333333333334,128.57,166.20749999999998,117.94666666666666,33,435.0,33,13.181818181818182,118.30814814814815,1
533292,2,New Zealand,9989.0,6.0,9.0,0.0,0.0,66.66,True,lbw,0,49039.0,2012-10-01,Kandy,Sri Lanka,10.0,7.666666666666667,10.25,10.142857142857142,107.93333333333334,130.95,110.61999999999999,34,441.0,34,12.970588235294118,116.46357142857143,2
298795,1,New Zealand,9992.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2007-11-23,Johannesburg,South Africa,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,1
352674,1,England,10054.0,2.0,4.0,0.0,0.0,50.0,True,bowled,0,10506.0,2009-03-15,Port of Spain,West Indies,4.0,2.0,2.0,2.0,50.0,50.0,50.0,1,2.0,1,2.0,50.0,1
1282740,1,Denmark,10054.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2021-10-16,Almeria,Spain,5.0,3.0,3.0,3.0,58.33,58.33,58.33,3,0.0,3,0.0,58.33,1
1282742,2,Denmark,10054.0,5.0,7.0,1.0,0.0,71.42,True,lbw,0,60200.0,2021-10-17,Almeria,Spain,16.0,4.5,3.6666666666666665,3.6666666666666665,69.03999999999999,62.69333333333333,62.69333333333333,4,11.0,4,2.75,62.69333333333333,2
1282744,2,Denmark,10054.0,16.0,14.0,0.0,1.0,114.28,True,caught,['46924'],103313.0,2021-10-19,Almeria,Spain,8.0,10.5,6.75,6.75,92.85,75.59,75.59,5,27.0,5,5.4,75.59,2
1282747,2,Denmark,10054.0,8.0,11.0,0.0,0.0,72.72,True,caught,['66720'],105323.0,2021-10-20,Almeria,Spain,13.0,9.666666666666666,8.25,7.0,86.14,81.27,75.01599999999999,6,35.0,6,5.833333333333333,75.01599999999999,2
1310168,1,Denmark,10054.0,13.0,10.0,1.0,0.0,130.0,True,caught,['103320'],105904.0,2022-05-07,Brondby,Denmark,1.0,12.333333333333334,10.5,8.0,105.66666666666667,97.10499999999999,84.17999999999999,7,48.0,7,6.857142857142857,84.17999999999999,1
392615,1,Australia,10122.0,2.0,7.0,0.0,0.0,28.57,True,caught,['8270'],44908.0,2009-05-07,Dubai,United Arab Emirates,4.0,2.0,2.0,2.0,28.57,28.57,28.57,1,2.0,1,2.0,28.57,1
287874,2,Australia,10125.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2007-09-20,Cape Town,South Africa,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2
319142,1,Australia,10125.0,17.0,15.0,1.0,1.0,113.33,False,not out,['-'],0.0,2008-06-20,Bridgetown,West Indies,33.0,17.0,17.0,17.0,113.33,113.33,113.33,2,17.0,2,8.5,113.33,1
392615,1,Australia,10125.0,33.0,14.0,5.0,0.0,235.71,True,lbw,0,44908.0,2009-05-07,Dubai,United Arab Emirates,0.0,25.0,25.0,25.0,174.52,174.52,174.52,3,50.0,3,16.666666666666668,174.52,1
355993,1,Australia,10125.0,0.0,3.0,0.0,0.0,0.0,True,caught,['6405'],46591.0,2009-06-06,London,England,22.0,16.666666666666668,16.666666666666668,16.666666666666668,116.34666666666665,116.34666666666665,116.34666666666665,4,50.0,4,12.5,116.34666666666665,1
355998,1,Australia,10125.0,22.0,21.0,2.0,1.0,104.76,True,lbw,0,50377.0,2009-06-08,Nottingham,England,10.0,18.333333333333332,18.0,18.0,113.49000000000001,113.45,113.45,5,72.0,5,14.4,113.45,1
350050,1,Australia,10125.0,10.0,14.0,0.0,0.0,71.42,True,caught,['44691'],48440.0,2009-08-30,Manchester,England,8.0,10.666666666666666,16.4,16.4,58.72666666666666,105.04400000000001,105.04400000000001,6,82.0,6,13.666666666666666,105.04400000000001,1
406207,1,Australia,10125.0,8.0,8.0,1.0,0.0,100.0,True,run out,"['53546', '9257']",0.0,2010-02-05,Melbourne,Australia,37.0,13.333333333333334,14.6,15.0,92.05999999999999,102.378,104.20333333333333,7,90.0,7,12.857142857142858,104.20333333333333,1
406197,1,Australia,10125.0,37.0,19.0,1.0,4.0,194.73,True,caught,['47111'],7568.0,2010-02-21,Hobart,Australia,62.0,18.333333333333332,15.4,18.142857142857142,122.05,94.18199999999999,117.13571428571429,8,127.0,8,15.875,117.13571428571429,1
406198,2,Australia,10125.0,62.0,33.0,4.0,4.0,187.87,False,not out,['-'],0.0,2010-02-23,Sydney,Australia,19.0,35.666666666666664,27.8,23.625,160.86666666666665,131.756,125.97749999999999,9,189.0,9,21.0,125.97749999999999,2
423787,2,Australia,10125.0,19.0,12.0,4.0,0.0,158.33,True,lbw,0,4380.0,2010-02-26,Wellington,New Zealand,81.0,39.333333333333336,27.2,23.11111111111111,180.30999999999997,142.47,129.57222222222222,10,208.0,10,20.8,129.57222222222222,2
412683,1,Australia,10125.0,81.0,49.0,7.0,4.0,165.3,True,lbw,0,19930.0,2010-05-02,Gros Islet,West Indies,4.0,54.0,41.4,28.9,170.5,161.246,133.145,11,289.0,11,26.272727272727273,133.145,1
412688,1,Australia,10125.0,4.0,7.0,0.0,0.0,57.14,True,caught,['45558'],24672.0,2010-05-05,Bridgetown,West Indies,54.0,34.666666666666664,40.6,27.6,126.92333333333333,152.674,127.526,12,293.0,12,24.416666666666668,126.23545454545454,1
412691,1,Australia,10125.0,54.0,32.0,1.0,6.0,168.75,True,bowled,0,15473.0,2010-05-07,Bridgetown,West Indies,1.0,46.333333333333336,44.0,29.7,130.39666666666668,147.478,120.83000000000001,13,347.0,13,26.692307692307693,129.77833333333334,1
412696,1,Australia,10125.0,1.0,4.0,0.0,0.0,25.0,True,bowled,0,47023.0,2010-05-09,Bridgetown,West Indies,5.0,19.666666666666668,31.8,29.8,83.63,114.904,123.33000000000001,14,348.0,14,24.857142857142858,121.71846153846155,1
412700,2,Australia,10125.0,5.0,7.0,0.0,0.0,71.42,True,bowled,0,10506.0,2010-05-11,Gros Islet,West Indies,16.0,20.0,29.0,28.1,88.39,97.522,119.99600000000001,15,353.0,15,23.533333333333335,118.12571428571428,2
412702,2,Australia,10125.0,16.0,9.0,2.0,1.0,177.77,True,caught,['10443'],51498.0,2010-05-14,Gros Islet,West Indies,2.0,7.333333333333333,16.0,28.7,91.39666666666666,100.01599999999999,130.631,16,369.0,16,23.0625,122.102,2
412703,1,Australia,10125.0,2.0,3.0,0.0,0.0,66.66,True,caught,['7013'],4647.0,2010-05-16,Bridgetown,West Indies,0.0,7.666666666666667,15.6,28.1,105.28333333333335,101.92,127.297,17,371.0,17,21.823529411764707,118.636875,1
426392,2,Australia,10125.0,0.0,2.0,0.0,0.0,0.0,True,lbw,0,51498.0,2010-07-05,Birmingham,England,4.0,6.0,4.8,24.4,81.47666666666666,68.17,107.824,18,371.0,18,20.61111111111111,111.65823529411765,2
446956,1,Australia,10125.0,4.0,7.0,0.0,0.0,57.14,True,caught,['2041'],49193.0,2010-10-31,Perth,Australia,59.0,2.0,5.4,18.6,41.266666666666666,74.598,94.751,19,375.0,19,19.736842105263158,108.62944444444445,1
446960,1,Australia,10125.0,59.0,31.0,6.0,3.0,190.32,True,bowled,0,8307.0,2011-01-12,Adelaide,Australia,17.0,21.0,16.2,22.6,82.48666666666666,98.378,97.95,20,434.0,20,21.7,112.92894736842106,1
446961,1,Australia,10125.0,17.0,10.0,0.0,2.0,170.0,True,caught,['47055'],49496.0,2011-01-14,Melbourne,Australia,10.0,26.666666666666668,16.4,16.2,139.15333333333334,96.824,98.42,21,451.0,21,21.476190476190474,115.7825,1
516204,2,Australia,10125.0,10.0,9.0,0.0,1.0,111.11,True,bowled,0,46206.0,2011-08-06,Kandy,Sri Lanka,57.0,28.666666666666668,18.0,16.8,157.14333333333335,105.71400000000001,103.81700000000001,22,461.0,22,20.954545454545453,115.56000000000002,2
516205,2,Australia,10125.0,57.0,24.0,6.0,5.0,237.5,True,caught,['49193'],50377.0,2011-08-08,Kandy,Sri Lanka,52.0,28.0,29.4,17.1,172.87,153.214,110.69200000000001,23,518.0,23,22.52173913043478,121.10272727272728,2
514023,2,Australia,10125.0,52.0,39.0,6.0,2.0,133.33,True,caught,['53891'],47289.0,2011-10-13,Cape Town,South Africa,69.0,39.666666666666664,39.0,22.2,160.64666666666668,168.45200000000003,121.525,24,570.0,24,23.75,121.63434782608697,2
540173,2,Australia,10125.0,69.0,43.0,5.0,6.0,160.46,True,caught,['49040'],49701.0,2012-03-27,Gros Islet,West Indies,0.0,59.333333333333336,41.0,28.6,177.09666666666666,162.48000000000002,130.429,25,639.0,25,25.56,123.25208333333335,2
540174,2,Australia,10125.0,0.0,2.0,0.0,0.0,0.0,True,caught,['44829'],45774.0,2012-03-30,Bridgetown,West Indies,8.0,40.333333333333336,37.6,27.0,97.93,128.48000000000002,112.652,26,639.0,26,24.576923076923077,118.322,2
571148,1,Australia,10125.0,8.0,11.0,1.0,0.0,72.72,True,lbw,0,44908.0,2012-09-05,Dubai,United Arab Emirates,33.0,25.666666666666668,37.2,27.6,77.72666666666667,120.80199999999999,113.25800000000001,27,647.0,27,23.962962962962962,116.56807692307692,1
571149,2,Australia,10125.0,33.0,28.0,2.0,2.0,117.85,True,lbw,0,19930.0,2012-09-07,Dubai,United Arab Emirates,47.0,13.666666666666666,32.4,30.9,63.52333333333333,96.872,125.043,28,680.0,28,24.285714285714285,116.61555555555555,2
571150,1,Australia,10125.0,47.0,32.0,1.0,5.0,146.87,True,caught,['44908'],10394.0,2012-09-10,Dubai,United Arab Emirates,51.0,29.333333333333332,31.4,35.2,112.48,99.58,134.01600000000002,29,727.0,29,25.06896551724138,117.69607142857144,1
533273,2,Australia,10125.0,51.0,30.0,5.0,3.0,170.0,True,run out,['8228'],0.0,2012-09-19,Colombo,Sri Lanka,41.0,43.666666666666664,27.8,34.4,144.90666666666667,101.488,131.984,30,778.0,30,25.933333333333334,119.4996551724138,2
533279,2,Australia,10125.0,41.0,24.0,2.0,3.0,170.83,False,not out,['-'],0.0,2012-09-22,Colombo,Sri Lanka,72.0,46.333333333333336,36.0,36.8,162.5666666666667,135.654,132.067,31,819.0,31,26.419354838709676,121.21066666666667,2
533287,2,Australia,10125.0,72.0,42.0,2.0,7.0,171.42,True,caught,['47624'],7716.0,2012-09-28,Colombo,Sri Lanka,70.0,54.666666666666664,48.8,43.0,170.75,155.394,138.098,32,891.0,32,27.84375,122.83032258064517,2
533290,2,Australia,10125.0,70.0,47.0,8.0,2.0,148.93,True,caught,['50121'],9492.0,2012-09-30,Colombo,Sri Lanka,8.0,61.0,56.2,44.3,163.72666666666666,161.61,129.24099999999999,33,961.0,33,29.12121212121212,123.6459375,2
533294,2,Australia,10125.0,8.0,14.0,1.0,0.0,57.14,True,lbw,0,56573.0,2012-10-02,Colombo,Sri Lanka,7.0,50.0,48.4,39.9,125.83,143.66400000000002,121.622,34,969.0,34,28.5,121.63060606060606,2
533297,2,Australia,10125.0,7.0,9.0,1.0,0.0,77.77,True,bowled,0,45772.0,2012-10-05,Colombo,Sri Lanka,37.0,28.333333333333332,39.6,33.7,94.61333333333334,125.21799999999999,113.353,35,976.0,35,27.885714285714286,120.34058823529412,2
566937,1,Australia,10125.0,37.0,16.0,4.0,2.0,231.25,True,bowled,0,46924.0,2013-08-29,Southampton,England,7.0,17.333333333333332,38.8,37.4,122.05333333333333,137.302,136.478,36,1013.0,36,28.13888888888889,123.50942857142857,1
566938,2,Australia,10125.0,7.0,6.0,1.0,0.0,116.66,True,run out,['47055'],0.0,2013-08-31,Chester-le-Street,England,6.0,17.0,25.8,37.3,141.89333333333335,126.35,140.872,37,1020.0,37,27.56756756756757,123.31916666666666,2
647247,1,Australia,10125.0,6.0,5.0,1.0,0.0,120.0,True,lbw,0,10556.0,2013-10-10,Rajkot,India,2.0,16.666666666666668,13.0,34.6,155.97,120.564,141.08700000000002,38,1026.0,38,27.0,123.22945945945945,1
648681,2,Australia,10125.0,2.0,3.0,0.0,0.0,66.66,True,caught,['52222'],50121.0,2014-03-12,Durban,South Africa,35.0,5.0,11.8,30.1,101.10666666666667,122.468,133.06599999999997,39,1028.0,39,26.358974358974358,121.7407894736842,2
648683,2,Australia,10125.0,35.0,28.0,2.0,2.0,125.0,True,caught,['46933'],19422.0,2014-03-14,Centurion,South Africa,4.0,14.333333333333334,17.4,28.5,103.88666666666666,131.91400000000002,128.56599999999997,40,1063.0,40,26.575,121.82435897435896,2
682927,2,Australia,10125.0,4.0,4.0,1.0,0.0,100.0,True,caught,['9257'],45764.0,2014-03-23,Dhaka,Bangladesh,2.0,13.666666666666666,10.8,24.8,97.21999999999998,105.66400000000002,121.48299999999999,41,1067.0,41,26.024390243902438,121.27874999999999,2
682941,1,Australia,10125.0,2.0,8.0,0.0,0.0,25.0,True,stumping,['47111'],49039.0,2014-03-28,Dhaka,Bangladesh,1.0,13.666666666666666,9.8,17.8,83.33333333333333,87.332,106.84099999999998,42,1069.0,42,25.452380952380953,118.93048780487804,1
682957,2,Australia,10125.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2014-04-01,Dhaka,Bangladesh,47.0,1.5,10.5,11.222222222222221,25.0,68.75,98.59333333333333,44,0.0,44,0.0,116.69404761904761,2
754717,1,Australia,10125.0,47.0,36.0,0.0,3.0,130.55,True,caught,['45222'],52222.0,2014-11-05,Adelaide,Australia,30.0,24.0,13.5,15.666666666666666,77.775,70.1375,104.45777777777778,45,1117.0,45,24.822222222222223,117.01627906976744,1
754719,2,Australia,10125.0,30.0,23.0,5.0,0.0,130.43,True,caught,['52222'],50121.0,2014-11-07,Melbourne,Australia,5.0,38.5,20.0,14.88888888888889,130.49,77.745,93.25555555555556,46,1147.0,46,24.934782608695652,117.32113636363637,2
754721,2,Australia,10125.0,5.0,10.0,0.0,0.0,50.0,True,caught,['53891'],9492.0,2014-11-09,Sydney,Australia,8.0,27.333333333333332,20.75,14.666666666666666,103.66000000000001,83.995,85.8488888888889,47,1152.0,47,24.51063829787234,115.82511111111111,2
743975,2,Australia,10125.0,8.0,5.0,2.0,0.0,160.0,True,bowled,0,48529.0,2015-08-31,Cardiff,England,12.0,14.333333333333334,22.5,14.88888888888889,113.47666666666667,117.745,90.29333333333335,48,1160.0,48,24.166666666666668,116.7854347826087,2
895817,2,Australia,10125.0,12.0,10.0,0.0,1.0,120.0,True,caught,['7804'],12894.0,2016-01-26,Adelaide,Australia,15.0,8.333333333333334,20.4,16.0,110.0,118.196,96.22,49,1172.0,49,23.918367346938776,116.85382978723405,2
895819,2,Australia,10125.0,15.0,11.0,2.0,0.0,136.36,True,caught,['49247'],49247.0,2016-01-29,Melbourne,Australia,124.0,11.666666666666666,14.0,13.777777777777779,138.78666666666666,119.35799999999999,97.48222222222222,50,1187.0,50,23.74,117.26020833333332,2
895821,1,Australia,10125.0,124.0,71.0,10.0,6.0,174.64,False,not out,['-'],0.0,2016-01-31,Sydney,Australia,9.0,50.333333333333336,32.8,27.11111111111111,143.66666666666666,128.2,105.77555555555556,51,1311.0,51,25.705882352941178,118.43122448979592,1
884349,2,Australia,10125.0,9.0,15.0,2.0,0.0,60.0,True,caught,['45222'],47154.0,2016-03-06,Johannesburg,South Africa,42.0,49.333333333333336,33.6,27.88888888888889,123.66666666666667,130.2,109.66444444444444,52,1320.0,52,25.384615384615383,117.2626,2
884351,2,Australia,10125.0,42.0,27.0,2.0,3.0,155.55,True,caught,['46933'],19422.0,2016-03-09,Cape Town,South Africa,13.0,58.333333333333336,40.4,32.44444444444444,130.06333333333333,129.31,124.17,53,1362.0,53,25.69811320754717,118.01333333333334,2
951337,2,Australia,10125.0,13.0,12.0,1.0,0.0,108.33,True,caught,['51088'],53716.0,2016-03-18,Dharamsala,India,21.0,21.333333333333332,40.6,30.5,107.96,126.976,122.58599999999998,54,1375.0,54,25.462962962962962,117.82711538461538,2
951347,2,Australia,10125.0,21.0,15.0,2.0,1.0,140.0,True,run out,"['58220', '47986']",0.0,2016-03-21,Bengaluru,India,44.0,25.333333333333332,41.8,27.9,134.62666666666667,127.704,123.53099999999999,55,1396.0,55,25.381818181818183,118.2454716981132,2
951355,1,Australia,10125.0,44.0,21.0,4.0,3.0,209.52,False,not out,['-'],0.0,2016-03-25,Chandigarh,India,18.0,26.0,25.8,29.3,152.61666666666667,134.68,131.44,56,1440.0,56,25.714285714285715,119.93574074074074,1
319142,1,Australia,10129.0,29.0,22.0,1.0,2.0,131.81,True,caught,['47107'],49034.0,2008-06-20,Bridgetown,West Indies,9.0,29.0,29.0,29.0,131.81,131.81,131.81,1,29.0,1,29.0,131.81,1
351694,1,Australia,10129.0,9.0,9.0,1.0,0.0,100.0,True,caught,['9505'],48182.0,2009-01-11,Melbourne,Australia,15.0,19.0,19.0,19.0,115.905,115.905,115.905,2,38.0,2,19.0,115.905,1
351695,2,Australia,10129.0,15.0,17.0,1.0,1.0,88.23,True,caught,['10401'],47289.0,2009-01-13,Brisbane,Australia,4.0,17.666666666666668,17.666666666666668,17.666666666666668,106.68,106.68,106.68,3,53.0,3,17.666666666666668,106.68,2
516204,2,Australia,10129.0,4.0,7.0,0.0,0.0,57.14,True,lbw,0,12244.0,2011-08-06,Kandy,Sri Lanka,0.0,9.333333333333334,14.25,14.25,81.79,94.295,94.295,4,57.0,4,14.25,94.295,2
516205,2,Australia,10129.0,0.0,3.0,0.0,0.0,0.0,True,stumping,['9587'],50377.0,2011-08-08,Kandy,Sri Lanka,25.0,6.333333333333333,11.4,11.4,48.45666666666667,75.436,75.436,5,57.0,5,11.4,75.436,2
514023,2,Australia,10129.0,25.0,19.0,3.0,0.0,131.57,True,bowled,0,10401.0,2011-10-13,Cape Town,South Africa,26.0,9.666666666666666,10.6,13.666666666666666,62.90333333333333,75.388,84.79166666666667,6,82.0,6,13.666666666666666,84.79166666666667,2
514024,1,Australia,10129.0,26.0,23.0,2.0,2.0,113.04,True,caught,['48304'],48863.0,2011-10-16,Johannesburg,South Africa,0.0,17.0,14.0,15.428571428571429,81.53666666666668,77.99600000000001,88.82714285714285,7,108.0,7,15.428571428571429,88.82714285714285,1
518955,1,Australia,10129.0,0.0,2.0,0.0,0.0,0.0,True,caught,['7593'],48319.0,2012-02-03,Melbourne,Australia,6.0,17.0,11.0,13.5,81.53666666666668,60.35,77.72375,8,108.0,8,13.5,77.72375,1
573019,1,Australia,10129.0,6.0,17.0,0.0,0.0,35.29,True,run out,['7419'],0.0,2013-01-26,Sydney,Australia,47.0,10.666666666666666,11.4,12.666666666666666,49.443333333333335,55.98,73.00888888888889,9,114.0,9,12.666666666666666,73.00888888888889,1
573020,2,Australia,10129.0,47.0,40.0,2.0,2.0,117.5,False,not out,['-'],0.0,2013-01-28,Melbourne,Australia,21.0,17.666666666666668,20.8,16.1,50.93000000000001,79.47999999999999,77.458,10,161.0,10,16.1,77.458,2
573027,2,Australia,10129.0,21.0,19.0,0.0,1.0,110.52,True,run out,"['45405', '49521']",0.0,2013-02-13,Brisbane,Australia,28.0,24.666666666666668,20.0,15.3,87.77,75.27000000000001,75.329,11,182.0,11,16.545454545454547,80.46363636363637,2
566937,1,Australia,10129.0,28.0,21.0,2.0,1.0,133.33,True,caught,['10787'],53296.0,2013-08-29,Southampton,England,13.0,32.0,20.4,17.2,120.45,79.328,78.66199999999999,12,210.0,12,17.5,84.86916666666667,1
566938,2,Australia,10129.0,13.0,14.0,0.0,1.0,92.85,True,bowled,0,52656.0,2013-08-31,Chester-le-Street,England,23.0,20.666666666666668,23.0,17.0,112.23333333333335,97.898,79.124,13,223.0,13,17.153846153846153,85.48307692307692,2
895819,2,Australia,10129.0,23.0,23.0,2.0,0.0,100.0,True,caught,['70633'],12894.0,2016-01-29,Melbourne,Australia,9.0,21.333333333333332,26.4,18.9,108.72666666666669,110.84,83.41,14,246.0,14,17.571428571428573,86.52,2
287866,2,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2007-09-16,Cape Town,South Africa,1.0,9.0,9.0,9.0,180.0,180.0,180.0,3,0.0,3,0.0,180.0,2
287874,2,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2007-09-20,Cape Town,South Africa,4.0,1.0,5.0,5.0,100.0,140.0,140.0,5,0.0,5,0.0,140.0,2
319142,1,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2008-06-20,Bridgetown,West Indies,10.0,4.0,2.5,4.666666666666667,400.0,250.0,226.66666666666666,8,0.0,8,0.0,226.66666666666666,1
350475,1,Australia,10130.0,10.0,10.0,1.0,0.0,100.0,True,bowled,0,50121.0,2009-03-27,Johannesburg,South Africa,9.0,10.0,7.0,6.0,100.0,250.0,195.0,9,24.0,9,2.6666666666666665,195.0,1
355993,1,Australia,10130.0,9.0,7.0,1.0,0.0,128.57,True,caught,['45257'],45774.0,2009-06-06,London,England,28.0,9.5,7.666666666666667,6.6,114.285,209.5233333333333,181.714,10,33.0,10,3.3,181.714,1
350050,1,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2009-08-30,Manchester,England,2.0,18.5,15.666666666666666,10.4,171.975,147.98333333333332,188.79000000000002,12,0.0,12,0.0,187.32500000000002,1
406207,1,Australia,10130.0,2.0,7.0,0.0,0.0,28.57,True,caught,['9257'],44908.0,2010-02-05,Melbourne,Australia,4.0,15.0,12.25,9.0,121.975,118.13,162.08666666666667,13,63.0,13,4.846153846153846,164.6457142857143,1
406198,2,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2010-02-23,Sydney,Australia,1.0,3.0,11.333333333333334,9.5,42.855000000000004,100.36333333333333,154.94333333333333,15,0.0,15,0.0,151.2075,2
423787,2,Australia,10130.0,1.0,3.0,0.0,0.0,33.33,True,bowled,0,10280.0,2010-02-26,Wellington,New Zealand,0.0,2.5,2.3333333333333335,9.0,45.235,39.68,93.83166666666666,16,68.0,16,4.25,138.11,2
412700,2,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2010-05-11,Gros Islet,West Indies,5.0,0.0,0.5,7.0,0.0,16.664999999999996,66.884,20,0.0,20,0.0,124.299,2
412703,1,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2010-05-16,Bridgetown,West Indies,3.0,5.0,5.0,2.4,166.66,166.66,57.14,22,0.0,22,0.0,128.15,1
426392,2,Australia,10130.0,3.0,3.0,0.0,0.0,100.0,True,stumping,['9257'],19930.0,2010-07-05,Birmingham,England,0.0,4.0,4.0,2.6,133.32999999999998,133.32999999999998,71.426,23,76.0,23,3.3043478260869565,125.80416666666667,2
446960,1,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2011-01-12,Adelaide,Australia,1.0,1.5,2.6666666666666665,1.8,50.0,88.88666666666666,59.998000000000005,25,0.0,25,0.0,116.12692307692308,1
446961,1,Australia,10130.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-'],0.0,2011-01-14,Melbourne,Australia,22.0,0.5,1.3333333333333333,1.8,50.0,66.66666666666667,73.332,26,77.0,26,2.9615384615384617,114.97500000000001,1
516204,2,Australia,10130.0,22.0,16.0,1.0,1.0,137.5,False,not out,['-'],0.0,2011-08-06,Kandy,Sri Lanka,7.0,11.5,6.5,6.2,118.75,84.375,100.832,27,99.0,27,3.6666666666666665,116.47666666666667,2
566937,1,Australia,10130.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2013-08-29,Southampton,England,3.0,14.5,10.0,6.333333333333333,100.565,100.37666666666667,94.63166666666666,29,0.0,29,0.0,113.17375,1
660123,2,Scotland,10176.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2013-11-16,Sharjah,United Arab Emirates,1.0,0.0,3.0,3.0,0.0,50.0,50.0,4,0.0,4,0.0,50.0,2
562437,1,Sri Lanka,10178.0,11.0,10.0,1.0,0.0,110.0,True,run out,['20042'],0.0,2012-06-01,Hambantota,Sri Lanka,0.0,11.0,11.0,11.0,110.0,110.0,110.0,1,11.0,1,11.0,110.0,1
439506,2,Netherlands,10211.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2010-02-11,Abu Dhabi,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,2
439507,2,Netherlands,10211.0,0.0,2.0,0.0,0.0,0.0,True,bowled,0,53326.0,2010-02-12,Dubai,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0.0,2
406197,2,West Indies,10223.0,0.0,1.0,0.0,0.0,0.0,True,caught,['10125'],17780.0,2010-02-21,Hobart,Australia,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2
406198,1,West Indies,10223.0,36.0,29.0,4.0,0.0,124.13,False,not out,['-'],0.0,2010-02-23,Sydney,Australia,10.0,18.0,18.0,18.0,62.065,62.065,62.065,2,36.0,2,18.0,62.065,1
412685,2,West Indies,10223.0,0.0,0.0,0.0,0.0,0.0,False,DNB,0,0.0,2010-05-03,Providence,West Indies,0.0,23.0,15.333333333333334,15.333333333333334,93.315,62.21,62.21,4,0.0,4,0.0,62.21,2
412700,1,West Indies,10223.0,0.0,2.0,0.0,0.0,0.0,True,caught,['6256'],50281.0,2010-05-11,Gros Islet,West Indies,0.0,5.0,11.5,11.5,31.25,46.6575,46.6575,5,46.0,5,9.2,46.6575,1
439146,2,West Indies,10223.0,0.0,0.0,0.0,0.0,0.0,True,stumping,['46533'],10401.0,2010-05-19,North Sound,West Indies,3.0,0.0,11.5,9.2,0.0,46.6575,37.326,6,46.0,6,7.666666666666667,37.326,2
447539,2,West Indies,10223.0,3.0,2.0,0.0,0.0,150.0,True,run out,"['10401', '46533']",0.0,2010-05-20,North Sound,West Indies,6.0,1.0,3.25,8.166666666666666,50.0,53.125,56.105,7,49.0,7,7.0,56.105,2
258463,1,West Indies,10238.0,51.0,26.0,3.0,4.0,196.15,True,caught,['6769'],4647.0,2007-06-28,London,England,42.0,51.0,51.0,51.0,196.15,196.15,196.15,1,51.0,1,51.0,196.15,1
258464,1,West Indies,10238.0,42.0,20.0,3.0,3.0,210.0,True,caught,['6769'],2314.0,2007-06-29,London,England,6.0,46.5,46.5,46.5,203.075,203.075,203.075,2,93.0,2,46.5,203.075,1
287853,1,West Indies,10238.0,6.0,4.0,0.0,1.0,150.0,True,caught,['46533'],2228.0,2007-09-11,Johannesburg,South Africa,27.0,33.0,33.0,33.0,185.38333333333333,185.38333333333333,185.38333333333333,3,99.0,3,33.0,185.38333333333333,1
287857,1,West Indies,10238.0,27.0,14.0,2.0,2.0,192.85,True,caught,['48277'],24667.0,2007-09-13,Johannesburg,South Africa,1.0,25.0,31.5,31.5,184.28333333333333,187.25,187.25,4,126.0,4,31.5,187.25,1
319112,2,West Indies,10238.0,1.0,3.0,0.0,0.0,33.33,True,bowled,0,47154.0,2007-12-16,Gqeberha,South Africa,4.0,11.333333333333334,25.4,25.4,125.39333333333333,156.466,156.466,5,127.0,5,25.4,156.466,2
