avg_runs_last_5,venue_avg_runs,opponent_avg_runs,career_avg_runs,matches_played,strike_rate,runs_next_match
0.1666666666666666,0.05555555555555553,0.0833333333333333,0.4166666666666666,1,8.33333333333333,0.3333333333333332
0.2499999999999999,0.3333333333333332,0.1999999999999999,0.4166666666666666,2,3.3333333333333317,0.0
0.1666666666666666,0.05555555555555553,0.1999999999999999,0.4166666666666666,3,0.0,0.1666666666666666
0.1666666666666666,0.1666666666666666,0.1999999999999999,0.4166666666666666,4,16.66666666666666,0.1666666666666666
0.1666666666666666,1.9166666666666663,0.1999999999999999,0.4166666666666666,5,4.166666666666665,3.666666666666666
0.8666666666666665,1.9166666666666663,3.666666666666666,0.4166666666666666,6,22.916666666666664,0.3333333333333332
0.8666666666666666,0.3333333333333332,0.1999999999999999,0.4166666666666666,7,6.666666666666663,1.4999999999999998
1.1666666666666665,1.4999999999999998,1.4999999999999998,0.4166666666666666,8,18.749999999999996,0.0
1.1333333333333333,0.0833333333333333,0.0833333333333333,0.4166666666666666,9,0.0,0.1666666666666666
1.1333333333333333,0.05555555555555553,0.0833333333333333,0.4166666666666666,10,3.3333333333333317,0.0
0.3999999999999999,0.0,0.0,0.4166666666666666,11,0.0,0.0
0.33333333333333326,0.05555555555555553,0.0833333333333333,0.4166666666666666,12,0.0,0.1666666666666666
0.06666666666666664,0.0833333333333333,0.0833333333333333,0.4166666666666666,13,4.166666666666665,0.0
0.06666666666666664,0.0,0.0,0.4166666666666666,14,0.0,0.0
0.03333333333333332,0.05555555555555553,0.0,0.4166666666666666,15,0.0,0.0
0.03333333333333332,0.05555555555555553,0.0833333333333333,0.4166666666666666,16,0.0,0.1666666666666666
0.5,0.3333333333333333,0.5,0.7499999999999998,1,50.0,0.1666666666666666
0.3333333333333333,0.3333333333333333,0.33333333333333326,0.7499999999999998,2,5.555555555555554,0.5
0.38888888888888884,0.5,0.33333333333333326,0.7499999999999998,3,25.0,0.1666666666666666
0.3333333333333333,0.1666666666666666,0.1666666666666666,0.7499999999999998,4,2.38095238095238,0.6666666666666666
0.4,0.75,0.5833333333333333,0.7499999999999998,5,33.33333333333333,0.0
0.3,0.0,0.0,0.7499999999999998,6,0.0,0.8333333333333333
0.4333333333333333,0.75,0.8333333333333333,0.7499999999999998,7,27.777777777777775,3.8333333333333326
1.0999999999999999,3.8333333333333326,3.8333333333333326,0.7499999999999998,8,27.38095238095238,0.3333333333333332
1.133333333333333,0.3333333333333332,0.33333333333333326,0.7499999999999998,9,16.66666666666666,0.4999999999999998
1.0999999999999999,0.4999999999999998,0.5833333333333333,0.7499999999999998,10,8.33333333333333,0.0
0.0,0.0,0.0,0.0833333333333333,1,0.0,0.1666666666666666
0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,2,8.33333333333333,0.0
0.05555555555555553,0.0,0.0833333333333333,0.0833333333333333,3,0.0,0.1666666666666666
0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,4,8.33333333333333,0.0
5.333333333333333,6.416666666666666,4.166666666666666,4.599999999999999,1,13.008130081300811,1.9999999999999998
3.6666666666666665,9.61111111111111,4.722222222222222,4.599999999999999,2,15.384615384615383,19.5
8.944444444444445,9.61111111111111,6.7,4.599999999999999,3,34.21052631578947,10.0
9.208333333333332,7.5,4.277777777777778,4.599999999999999,4,27.027027027027028,4.999999999999999
8.366666666666665,7.5,6.7,4.599999999999999,5,26.315789473684205,6.833333333333333
8.666666666666666,6.833333333333333,4.722222222222222,4.599999999999999,6,29.71014492753623,2.9999999999999996
8.866666666666665,4.222222222222221,4.166666666666666,4.599999999999999,7,23.076923076923073,4.166666666666666
5.8,4.222222222222221,4.277777777777778,4.599999999999999,8,16.025641025641026,2.9999999999999996
4.3999999999999995,3.4999999999999996,4.166666666666666,4.599999999999999,9,17.64705882352941,3.9999999999999996
4.199999999999999,3.4999999999999996,4.722222222222222,4.599999999999999,10,26.666666666666668,5.499999999999999
3.9333333333333327,4.222222222222221,4.166666666666666,4.599999999999999,11,26.190476190476186,0.8333333333333331
3.499999999999999,1.1333333333333333,4.166666666666666,4.599999999999999,12,9.259259259259258,8.333333333333332
4.333333333333333,8.333333333333332,5.458333333333332,4.599999999999999,13,18.115942028985504,8.833333333333332
5.499999999999999,7.333333333333332,4.277777777777778,4.599999999999999,14,23.245614035087716,5.833333333333332
5.866666666666665,7.333333333333332,4.722222222222222,4.599999999999999,15,24.30555555555555,3.666666666666666
5.499999999999998,3.666666666666666,6.7,4.599999999999999,16,24.44444444444444,0.1666666666666666
5.366666666666665,1.1333333333333333,1.833333333333333,4.599999999999999,17,2.38095238095238,7.499999999999999
5.199999999999999,6.416666666666666,4.166666666666666,4.599999999999999,18,19.23076923076923,3.4999999999999996
4.133333333333333,3.4999999999999996,1.833333333333333,4.599999999999999,19,18.421052631578945,2.4999999999999996
3.4666666666666663,3.388888888888889,6.7,4.599999999999999,20,12.499999999999996,8.833333333333332
4.5,8.833333333333332,4.166666666666666,4.599999999999999,21,35.33333333333333,4.5
5.366666666666665,3.388888888888889,5.458333333333332,4.599999999999999,22,18.0,3.166666666666666
4.499999999999999,3.388888888888889,4.166666666666666,4.599999999999999,23,15.079365079365076,0.6666666666666665
3.9333333333333336,0.6666666666666665,4.277777777777778,4.599999999999999,24,9.523809523809522,9.0
5.2333333333333325,9.0,4.722222222222222,4.599999999999999,25,30.0,3.8333333333333326
4.233333333333333,1.1333333333333333,5.458333333333332,4.599999999999999,26,16.666666666666664,0.3333333333333332
3.4,1.1333333333333333,4.166666666666666,4.599999999999999,27,4.166666666666665,2.666666666666666
3.3,2.291666666666666,1.583333333333333,4.599999999999999,28,17.77777777777777,5.166666666666666
4.2,2.291666666666666,5.458333333333332,4.599999999999999,29,17.816091954022987,7.333333333333332
3.8666666666666663,9.61111111111111,7.333333333333332,4.599999999999999,30,22.222222222222218,2.8333333333333326
3.6666666666666665,2.8333333333333326,6.7,4.599999999999999,31,10.493827160493824,0.6666666666666664
3.7333333333333334,2.291666666666666,4.277777777777778,4.599999999999999,32,11.111111111111107,0.49999999999999994
3.3,1.1333333333333333,1.583333333333333,4.599999999999999,33,16.666666666666664,0.6666666666666664
2.4,2.291666666666666,4.722222222222222,4.599999999999999,34,16.66666666666666,1.3333333333333333
1.2,1.3333333333333333,4.277777777777778,4.599999999999999,35,19.047619047619047,1.3333333333333328
0.0,0.0,0.0,0.0,1,0.0,0.6666666666666664
0.0,0.0,0.0,0.5416666666666665,1,0.0,0.8333333333333333
0.41666666666666663,0.8333333333333333,0.8333333333333333,0.5416666666666665,2,11.904761904761903,0.1666666666666666
0.3333333333333333,0.1666666666666666,0.1666666666666666,0.5416666666666665,3,16.66666666666666,1.1666666666666663
0.5416666666666665,1.1666666666666663,1.1666666666666663,0.5416666666666665,4,11.666666666666663,0.3333333333333332
1.9999999999999996,1.9999999999999996,1.9999999999999996,1.8611111111111107,1,14.285714285714283,3.666666666666666
2.833333333333333,2.666666666666666,2.666666666666666,1.8611111111111107,2,13.095238095238093,0.1666666666666666
1.944444444444444,0.1666666666666666,0.1666666666666666,1.8611111111111107,3,3.3333333333333317,2.666666666666666
2.1249999999999996,2.666666666666666,1.833333333333333,1.8611111111111107,4,33.33333333333333,1.666666666666666
2.0333333333333328,2.666666666666666,2.666666666666666,1.8611111111111107,5,7.936507936507933,0.9999999999999998
1.8333333333333328,0.9999999999999998,1.833333333333333,1.8611111111111107,6,12.499999999999996,0.3333333333333332
0.1666666666666666,0.1666666666666666,0.1666666666666666,0.41666666666666663,1,5.555555555555554,0.6666666666666666
0.41666666666666663,0.6666666666666666,0.6666666666666666,0.41666666666666663,2,33.33333333333333,1.1666666666666665
2.333333333333333,2.333333333333333,2.5555555555555554,2.3571428571428568,1,21.21212121212121,8.833333333333332
5.583333333333332,6.0555555555555545,3.2777777777777772,2.3571428571428568,2,18.402777777777775,0.8333333333333333
3.9999999999999996,0.8333333333333333,1.4999999999999996,2.3571428571428568,3,11.904761904761903,7.499999999999998
4.874999999999999,6.0555555555555545,7.499999999999998,2.3571428571428568,4,20.270270270270267,1.833333333333333
4.266666666666666,6.0555555555555545,1.0555555555555554,2.3571428571428568,5,30.555555555555554,0.3333333333333332
3.866666666666666,0.4999999999999999,3.2777777777777772,2.3571428571428568,6,5.555555555555554,1.1666666666666665
2.333333333333333,0.6666666666666665,1.0555555555555554,2.3571428571428568,7,29.166666666666664,1.833333333333333
2.5333333333333323,1.833333333333333,1.833333333333333,2.3571428571428568,8,22.916666666666664,3.666666666666666
1.7666666666666664,2.916666666666666,2.5555555555555554,2.3571428571428568,9,15.942028985507244,2.166666666666666
1.8333333333333328,2.916666666666666,1.4999999999999996,2.3571428571428568,10,9.848484848484846,1.6666666666666665
2.0999999999999996,1.6666666666666665,2.5555555555555554,2.3571428571428568,11,10.416666666666666,0.0
1.8666666666666665,0.0,0.0,2.3571428571428568,12,0.0,0.6666666666666666
1.6333333333333333,0.4999999999999999,3.2777777777777772,2.3571428571428568,13,11.11111111111111,0.1666666666666666
0.9333333333333332,0.6666666666666665,1.0555555555555554,2.3571428571428568,14,16.66666666666666,3.166666666666666
1.833333333333333,1.6666666666666665,1.2777777777777775,1.6666666666666663,1,20.370370370370367,0.3333333333333332
1.083333333333333,0.8333333333333331,1.333333333333333,1.6666666666666663,2,4.76190476190476,3.333333333333333
1.833333333333333,3.333333333333333,1.6249999999999998,1.6666666666666663,3,22.22222222222222,0.1666666666666666
1.4166666666666665,0.1666666666666666,0.1666666666666666,1.6666666666666663,4,8.33333333333333,2.4999999999999996
1.6333333333333329,1.833333333333333,1.333333333333333,1.6666666666666663,5,17.857142857142854,0.8333333333333333
