match_id,batter,runs,balls_faced,got_out,strike_rate,avg_runs_last_5,batting_team,bowling_team,inning,target_runs
336031,HH Gibbs,44,35,1,125.71428571428571,20.0,Deccan Chargers,Kings XI Punjab,1,5.0
336034,HH Gibbs,5,7,1,71.42857142857143,19.0,Deccan Chargers,Royal Challengers Bangalore,2,8.0
336037,HH Gibbs,8,10,1,80.0,16.8,Deccan Chargers,Chennai Super Kings,1,43.0
392184,HH Gibbs,43,27,0,159.25925925925927,24.4,Deccan Chargers,Kolkata Knight Riders,2,13.0
392188,HH Gibbs,13,7,1,185.71428571428572,22.6,Deccan Chargers,Royal Challengers Bangalore,1,58.0
392192,HH Gibbs,58,46,1,126.08695652173914,25.4,Deccan Chargers,Mumbai Indians,1,69.0
392196,HH Gibbs,69,57,0,121.05263157894737,38.2,Deccan Chargers,Chennai Super Kings,2,0.0
392201,HH Gibbs,0,4,1,0.0,36.6,Deccan Chargers,Delhi Daredevils,1,8.0
392205,HH Gibbs,8,10,1,80.0,29.6,Deccan Chargers,Rajasthan Royals,1,0.0
392209,HH Gibbs,0,3,1,0.0,27.0,Deccan Chargers,Chennai Super Kings,2,0.0
392212,HH Gibbs,0,6,1,0.0,15.4,Deccan Chargers,Mumbai Indians,1,13.0
392216,HH Gibbs,13,13,1,100.0,4.2,Deccan Chargers,Kings XI Punjab,1,28.0
392228,HH Gibbs,28,34,1,82.35294117647058,9.8,Deccan Chargers,Kolkata Knight Riders,2,26.0
392229,HH Gibbs,26,37,1,70.27027027027027,13.4,Deccan Chargers,Kings XI Punjab,2,60.0
392236,HH Gibbs,60,46,1,130.43478260869566,25.4,Deccan Chargers,Royal Challengers Bangalore,2,0.0
392237,HH Gibbs,0,3,1,0.0,25.4,Deccan Chargers,Delhi Daredevils,2,53.0
392239,HH Gibbs,53,51,0,103.921568627451,33.4,Deccan Chargers,Royal Challengers Bangalore,1,19.0
419106,HH Gibbs,19,24,1,79.16666666666666,31.6,Deccan Chargers,Kolkata Knight Riders,2,45.0
419110,HH Gibbs,45,39,1,115.38461538461537,35.4,Deccan Chargers,Chennai Super Kings,1,23.0
419117,HH Gibbs,23,23,1,100.0,28.0,Deccan Chargers,Kings XI Punjab,1,31.0
419120,HH Gibbs,31,26,1,119.23076923076923,34.2,Deccan Chargers,Delhi Daredevils,1,25.0
419126,HH Gibbs,25,16,1,156.25,28.6,Deccan Chargers,Rajasthan Royals,1,27.0
419130,HH Gibbs,27,16,1,168.75,30.2,Deccan Chargers,Mumbai Indians,2,50.0
419135,HH Gibbs,50,48,1,104.16666666666667,31.2,Deccan Chargers,Kolkata Knight Riders,2,17.0
419138,HH Gibbs,17,15,1,113.33333333333333,30.0,Deccan Chargers,Mumbai Indians,2,12.0
419151,HH Gibbs,12,10,1,120.0,26.2,Deccan Chargers,Royal Challengers Bangalore,1,18.0
419163,HH Gibbs,18,26,1,69.23076923076923,24.8,Deccan Chargers,Chennai Super Kings,2,66.0
548363,HH Gibbs,66,59,0,111.86440677966101,32.6,Mumbai Indians,Kolkata Knight Riders,1,2.0
548367,HH Gibbs,2,7,1,28.57142857142857,23.0,Mumbai Indians,Royal Challengers Bangalore,2,13.0
829737,HH Pandya,16,7,0,228.57142857142856,16.0,Mumbai Indians,Royal Challengers Bangalore,1,0.0
829747,HH Pandya,0,1,1,0.0,8.0,Mumbai Indians,Delhi Daredevils,2,5.0
829783,HH Pandya,5,10,1,50.0,7.0,Mumbai Indians,Delhi Daredevils,2,21.0
829789,HH Pandya,21,8,0,262.5,10.5,Mumbai Indians,Chennai Super Kings,2,8.0
829795,HH Pandya,8,4,1,200.0,10.0,Mumbai Indians,Royal Challengers Bangalore,2,61.0
829805,HH Pandya,61,34,0,179.41176470588235,19.0,Mumbai Indians,Kolkata Knight Riders,1,1.0
829817,HH Pandya,1,2,1,50.0,19.2,Mumbai Indians,Chennai Super Kings,1,0.0
829823,HH Pandya,0,2,1,0.0,18.2,Mumbai Indians,Chennai Super Kings,1,9.0
980901,HH Pandya,9,13,1,69.23076923076923,15.8,Mumbai Indians,Rising Pune Supergiants,1,9.0
980909,HH Pandya,9,11,1,81.81818181818183,16.0,Mumbai Indians,Kolkata Knight Riders,2,2.0
980917,HH Pandya,2,6,1,33.33333333333333,4.2,Mumbai Indians,Gujarat Lions,1,2.0
980923,HH Pandya,2,5,1,40.0,4.4,Mumbai Indians,Sunrisers Hyderabad,1,2.0
980927,HH Pandya,2,3,0,66.66666666666666,4.8,Mumbai Indians,Royal Challengers Bangalore,2,2.0
980933,HH Pandya,2,2,0,100.0,3.4,Mumbai Indians,Delhi Daredevils,2,4.0
980941,HH Pandya,4,2,1,200.0,2.4,Mumbai Indians,Kings XI Punjab,1,7.0
980973,HH Pandya,7,16,1,43.75,3.4,Mumbai Indians,Sunrisers Hyderabad,2,7.0
981007,HH Pandya,7,8,1,87.5,4.4,Mumbai Indians,Gujarat Lions,1,35.0
1082592,HH Pandya,35,17,1,205.88235294117646,11.0,Mumbai Indians,Rising Pune Supergiant,1,29.0
1082597,HH Pandya,29,11,0,263.6363636363636,16.4,Mumbai Indians,Kolkata Knight Riders,2,2.0
1082600,HH Pandya,2,3,0,66.66666666666666,16.0,Mumbai Indians,Sunrisers Hyderabad,2,9.0
1082602,HH Pandya,9,5,0,180.0,16.4,Mumbai Indians,Royal Challengers Bangalore,2,6.0
1082606,HH Pandya,6,4,0,150.0,16.2,Mumbai Indians,Gujarat Lions,2,15.0
1082612,HH Pandya,15,4,0,375.0,12.2,Mumbai Indians,Kings XI Punjab,2,24.0
1082614,HH Pandya,24,23,1,104.34782608695652,11.2,Mumbai Indians,Delhi Daredevils,1,13.0
1082618,HH Pandya,13,12,1,108.33333333333333,13.4,Mumbai Indians,Rising Pune Supergiant,2,4.0
1082625,HH Pandya,4,5,1,80.0,12.4,Mumbai Indians,Gujarat Lions,2,14.0
1082628,HH Pandya,14,10,0,140.0,14.0,Mumbai Indians,Royal Challengers Bangalore,2,29.0
1082635,HH Pandya,29,17,0,170.58823529411765,16.8,Mumbai Indians,Delhi Daredevils,1,15.0
1082638,HH Pandya,15,25,1,60.0,15.0,Mumbai Indians,Sunrisers Hyderabad,1,30.0
1082641,HH Pandya,30,14,1,214.28571428571428,18.4,Mumbai Indians,Kings XI Punjab,2,1.0
1082644,HH Pandya,1,3,0,33.33333333333333,17.8,Mumbai Indians,Kolkata Knight Riders,1,14.0
1082647,HH Pandya,14,10,1,140.0,17.8,Mumbai Indians,Rising Pune Supergiant,2,10.0
1082650,HH Pandya,10,9,1,111.11111111111111,14.0,Mumbai Indians,Rising Pune Supergiant,1,22.0
1136561,HH Pandya,22,20,0,110.00000000000001,15.4,Mumbai Indians,Chennai Super Kings,1,2.0
1136569,HH Pandya,2,3,1,66.66666666666666,9.8,Mumbai Indians,Delhi Daredevils,1,17.0
1136574,HH Pandya,17,5,0,340.0,13.0,Mumbai Indians,Royal Challengers Bangalore,1,4.0
1136581,HH Pandya,4,2,1,200.0,11.0,Mumbai Indians,Rajasthan Royals,1,3.0
1136583,HH Pandya,3,19,1,15.789473684210526,9.6,Mumbai Indians,Sunrisers Hyderabad,2,13.0
1136587,HH Pandya,13,8,0,162.5,7.8,Mumbai Indians,Chennai Super Kings,2,50.0
1136591,HH Pandya,50,45,1,111.11111111111111,17.4,Mumbai Indians,Royal Challengers Bangalore,2,23.0
1136594,HH Pandya,23,13,1,176.9230769230769,18.6,Mumbai Indians,Kings XI Punjab,2,35.0
1136597,HH Pandya,35,22,0,159.0909090909091,24.8,Mumbai Indians,Kolkata Knight Riders,1,19.0
1136601,HH Pandya,19,14,1,135.71428571428572,28.0,Mumbai Indians,Kolkata Knight Riders,1,36.0
1136607,HH Pandya,36,23,1,156.52173913043478,32.6,Mumbai Indians,Rajasthan Royals,1,9.0
1136610,HH Pandya,9,13,1,69.23076923076923,24.4,Mumbai Indians,Kings XI Punjab,1,27.0
1136615,HH Pandya,27,18,1,150.0,25.2,Mumbai Indians,Delhi Daredevils,2,0.0
1175358,HH Pandya,0,2,1,0.0,18.2,Mumbai Indians,Delhi Capitals,2,32.0
1175362,HH Pandya,32,15,0,213.33333333333334,20.8,Mumbai Indians,Royal Challengers Bangalore,1,31.0
1175364,HH Pandya,31,20,1,155.0,19.8,Mumbai Indians,Kings XI Punjab,1,25.0
1175370,HH Pandya,25,9,0,277.77777777777777,23.0,Mumbai Indians,Chennai Super Kings,1,14.0
1178394,HH Pandya,14,14,1,100.0,20.4,Mumbai Indians,Sunrisers Hyderabad,1,19.0
1178399,HH Pandya,19,15,1,126.66666666666666,24.2,Mumbai Indians,Kings XI Punjab,2,28.0
1178402,HH Pandya,28,13,0,215.3846153846154,23.4,Mumbai Indians,Rajasthan Royals,1,37.0
1178406,HH Pandya,37,19,0,194.73684210526315,24.6,Mumbai Indians,Royal Challengers Bangalore,2,32.0
1178409,HH Pandya,32,15,1,213.33333333333334,26.0,Mumbai Indians,Delhi Capitals,1,23.0
1178411,HH Pandya,23,17,1,135.29411764705884,27.8,Mumbai Indians,Rajasthan Royals,1,23.0
1178419,HH Pandya,23,19,0,121.05263157894737,28.6,Mumbai Indians,Chennai Super Kings,1,91.0
1178422,HH Pandya,91,34,1,267.6470588235294,41.2,Mumbai Indians,Kolkata Knight Riders,2,25.0
1178426,HH Pandya,25,12,1,208.33333333333334,38.8,Mumbai Indians,Sunrisers Hyderabad,1,13.0
1181764,HH Pandya,13,11,0,118.18181818181819,35.0,Mumbai Indians,Chennai Super Kings,2,16.0
1181768,HH Pandya,16,10,1,160.0,33.6,Mumbai Indians,Chennai Super Kings,1,14.0
1216492,HH Pandya,14,10,1,140.0,31.8,Mumbai Indians,Chennai Super Kings,1,17.0
1216499,HH Pandya,17,19,1,89.47368421052632,17.0,Mumbai Indians,Royal Challengers Bangalore,2,30.0
1216503,HH Pandya,30,11,0,272.7272727272727,18.0,Mumbai Indians,Kings XI Punjab,1,18.0
1216508,HH Pandya,18,13,1,138.46153846153845,19.0,Mumbai Indians,Kolkata Knight Riders,1,30.0
1216511,HH Pandya,30,20,0,150.0,21.8,Mumbai Indians,Rajasthan Royals,1,9.0
1216517,HH Pandya,9,6,1,150.0,20.8,Mumbai Indians,Kings XI Punjab,1,21.0
1216526,HH Pandya,21,11,0,190.9090909090909,21.6,Mumbai Indians,Kolkata Knight Riders,2,0.0
1216529,HH Pandya,0,2,1,0.0,15.6,Mumbai Indians,Delhi Capitals,2,28.0
1216538,HH Pandya,28,19,1,147.36842105263156,17.6,Mumbai Indians,Sunrisers Hyderabad,1,60.0
1216541,HH Pandya,60,22,0,272.7272727272727,23.6,Mumbai Indians,Rajasthan Royals,1,16.0
1216547,HH Pandya,16,15,1,106.66666666666667,25.0,Mumbai Indians,Royal Challengers Bangalore,2,37.0
1237177,HH Pandya,37,14,0,264.2857142857143,28.2,Mumbai Indians,Delhi Capitals,1,3.0
1237181,HH Pandya,3,5,1,60.0,28.8,Mumbai Indians,Delhi Capitals,2,13.0
1254058,HH Pandya,13,10,1,130.0,25.8,Mumbai Indians,Royal Challengers Bangalore,1,15.0
1254062,HH Pandya,15,17,1,88.23529411764706,16.8,Mumbai Indians,Kolkata Knight Riders,1,7.0
1254066,HH Pandya,7,6,1,116.66666666666667,15.0,Mumbai Indians,Sunrisers Hyderabad,1,0.0
1254070,HH Pandya,0,1,1,0.0,7.6,Mumbai Indians,Delhi Capitals,1,1.0
1254074,HH Pandya,1,5,1,20.0,7.2,Mumbai Indians,Punjab Kings,1,16.0
1254084,HH Pandya,16,7,1,228.57142857142856,7.8,Mumbai Indians,Chennai Super Kings,2,10.0
1254088,HH Pandya,10,9,1,111.11111111111111,6.8,Mumbai Indians,Sunrisers Hyderabad,1,5.0
1254093,HH Pandya,5,6,0,83.33333333333334,6.4,Mumbai Indians,Rajasthan Royals,2,40.0
1254099,HH Pandya,40,30,0,133.33333333333331,14.4,Mumbai Indians,Punjab Kings,2,3.0
1254108,HH Pandya,3,7,1,42.857142857142854,14.8,Mumbai Indians,Royal Challengers Bangalore,2,17.0
1254112,HH Pandya,17,18,1,94.44444444444444,15.0,Mumbai Indians,Delhi Capitals,1,33.0
1304050,HH Pandya,33,28,1,117.85714285714286,19.6,Gujarat Titans,Lucknow Super Giants,2,31.0
1304056,HH Pandya,31,27,1,114.81481481481481,24.8,Gujarat Titans,Delhi Capitals,1,27.0
1304062,HH Pandya,27,18,0,150.0,22.2,Gujarat Titans,Punjab Kings,2,50.0
1304067,HH Pandya,50,45,0,111.11111111111111,31.6,Gujarat Titans,Sunrisers Hyderabad,1,87.0
1304070,HH Pandya,87,54,0,161.11111111111111,45.6,Gujarat Titans,Rajasthan Royals,1,67.0
1304081,HH Pandya,67,53,1,126.41509433962264,52.4,Gujarat Titans,Kolkata Knight Riders,1,10.0
1304086,HH Pandya,10,6,1,166.66666666666669,48.2,Gujarat Titans,Sunrisers Hyderabad,2,3.0
1304089,HH Pandya,3,5,1,60.0,43.4,Gujarat Titans,Royal Challengers Bangalore,2,1.0
1304094,HH Pandya,1,8,1,12.5,33.6,Gujarat Titans,Punjab Kings,1,24.0
1304097,HH Pandya,24,14,0,171.42857142857142,21.0,Gujarat Titans,Mumbai Indians,2,11.0
1304103,HH Pandya,11,13,1,84.61538461538461,9.8,Gujarat Titans,Lucknow Super Giants,1,7.0
1304108,HH Pandya,7,6,1,116.66666666666667,9.2,Gujarat Titans,Chennai Super Kings,2,62.0
1304113,HH Pandya,62,47,1,131.91489361702128,21.0,Gujarat Titans,Royal Challengers Bangalore,1,40.0
1312197,HH Pandya,40,31,0,129.03225806451613,28.8,Gujarat Titans,Rajasthan Royals,2,34.0
1312200,HH Pandya,34,32,1,106.25,30.8,Gujarat Titans,Rajasthan Royals,2,8.0
1359475,HH Pandya,8,11,1,72.72727272727273,30.2,Gujarat Titans,Chennai Super Kings,2,5.0
1359481,HH Pandya,5,4,1,125.0,29.8,Gujarat Titans,Delhi Capitals,2,8.0
1359492,HH Pandya,8,11,1,72.72727272727273,19.0,Gujarat Titans,Punjab Kings,2,28.0
1359497,HH Pandya,28,20,1,140.0,16.6,Gujarat Titans,Rajasthan Royals,1,66.0
1359504,HH Pandya,66,50,1,132.0,23.0,Gujarat Titans,Lucknow Super Giants,1,13.0
1359509,HH Pandya,13,14,1,92.85714285714286,24.0,Gujarat Titans,Mumbai Indians,1,26.0
1359513,HH Pandya,26,20,1,130.0,28.2,Gujarat Titans,Kolkata Knight Riders,2,59.0
1359518,HH Pandya,59,53,0,111.32075471698113,38.4,Gujarat Titans,Delhi Capitals,2,39.0
1359522,HH Pandya,39,15,0,260.0,40.6,Gujarat Titans,Rajasthan Royals,2,25.0
1359525,HH Pandya,25,15,1,166.66666666666669,32.4,Gujarat Titans,Lucknow Super Giants,1,4.0
1359531,HH Pandya,4,3,1,133.33333333333331,30.6,Gujarat Titans,Mumbai Indians,2,8.0
1359536,HH Pandya,8,6,1,133.33333333333331,27.0,Gujarat Titans,Sunrisers Hyderabad,1,8.0
1370350,HH Pandya,8,7,1,114.28571428571428,16.8,Gujarat Titans,Chennai Super Kings,2,28.0
1370352,HH Pandya,28,13,0,215.3846153846154,14.6,Gujarat Titans,Mumbai Indians,1,21.0
1370353,HH Pandya,21,12,0,175.0,13.8,Gujarat Titans,Chennai Super Kings,1,11.0
1422123,HH Pandya,11,4,1,275.0,15.2,Mumbai Indians,Gujarat Titans,2,24.0
1422126,HH Pandya,24,20,1,120.0,18.4,Mumbai Indians,Sunrisers Hyderabad,2,34.0
1422132,HH Pandya,34,21,1,161.9047619047619,23.6,Mumbai Indians,Rajasthan Royals,1,39.0
1422138,HH Pandya,39,35,1,111.42857142857143,25.8,Mumbai Indians,Delhi Capitals,1,21.0
1426263,HH Pandya,21,6,0,350.0,25.8,Mumbai Indians,Royal Challengers Bengaluru,2,2.0
1426267,HH Pandya,2,6,1,33.33333333333333,24.0,Mumbai Indians,Chennai Super Kings,2,10.0
1426271,HH Pandya,10,6,1,166.66666666666669,21.2,Mumbai Indians,Punjab Kings,1,10.0
1426276,HH Pandya,10,10,1,100.0,16.4,Mumbai Indians,Rajasthan Royals,1,46.0
1426281,HH Pandya,46,25,1,184.0,17.8,Mumbai Indians,Delhi Capitals,2,0.0
1426286,HH Pandya,0,1,1,0.0,13.6,Mumbai Indians,Lucknow Super Giants,1,1.0
1426289,HH Pandya,1,3,1,33.33333333333333,13.4,Mumbai Indians,Kolkata Knight Riders,2,2.0
1426298,HH Pandya,2,4,1,50.0,11.8,Mumbai Indians,Kolkata Knight Riders,2,16.0
980971,HM Amla,1,5,1,20.0,1.0,Kings XI Punjab,Delhi Daredevils,1,21.0
980977,HM Amla,21,20,1,105.0,11.0,Kings XI Punjab,Royal Challengers Bangalore,2,0.0
980985,HM Amla,0,5,1,0.0,7.333333333333333,Kings XI Punjab,Mumbai Indians,2,96.0
980991,HM Amla,96,56,1,171.42857142857142,29.5,Kings XI Punjab,Sunrisers Hyderabad,1,9.0
980999,HM Amla,9,6,1,150.0,25.4,Kings XI Punjab,Royal Challengers Bangalore,2,30.0
981005,HM Amla,30,30,1,100.0,31.2,Kings XI Punjab,Rising Pune Supergiants,1,28.0
1082594,HM Amla,28,27,1,103.7037037037037,32.6,Kings XI Punjab,Rising Pune Supergiant,2,58.0
1082598,HM Amla,58,39,0,148.71794871794873,44.2,Kings XI Punjab,Royal Challengers Bangalore,2,25.0
1082601,HM Amla,25,28,1,89.28571428571429,30.0,Kings XI Punjab,Kolkata Knight Riders,1,19.0
1082605,HM Amla,19,12,1,158.33333333333331,32.0,Kings XI Punjab,Delhi Daredevils,2,0.0
1082609,HM Amla,0,1,1,0.0,26.0,Kings XI Punjab,Sunrisers Hyderabad,2,104.0
1082612,HM Amla,104,63,0,165.07936507936506,41.2,Kings XI Punjab,Mumbai Indians,1,65.0
1082616,HM Amla,65,40,1,162.5,42.6,Kings XI Punjab,Gujarat Lions,1,16.0
1082626,HM Amla,16,22,0,72.72727272727273,40.8,Kings XI Punjab,Delhi Daredevils,2,1.0
1082633,HM Amla,1,3,1,33.33333333333333,37.2,Kings XI Punjab,Royal Challengers Bangalore,1,104.0
1304079,HR Shokeen,25,25,1,100.0,25.0,Mumbai Indians,Chennai Super Kings,1,18.0
1304105,HR Shokeen,18,23,1,78.26086956521739,21.5,Mumbai Indians,Chennai Super Kings,2,5.0
1359479,HR Shokeen,5,3,1,166.66666666666669,16.0,Mumbai Indians,Royal Challengers Bangalore,1,18.0
1359486,HR Shokeen,18,15,0,120.0,16.5,Mumbai Indians,Chennai Super Kings,1,0.0
548310,HV Patel,0,1,1,0.0,0.0,Royal Challengers Bangalore,Delhi Daredevils,1,10.0
548315,HV Patel,10,11,1,90.9090909090909,5.0,Royal Challengers Bangalore,Kolkata Knight Riders,2,5.0
548376,HV Patel,5,5,0,100.0,5.0,Royal Challengers Bangalore,Deccan Chargers,2,1.0
733977,HV Patel,1,2,0,50.0,4.0,Royal Challengers Bangalore,Sunrisers Hyderabad,2,6.0
733983,HV Patel,6,2,1,300.0,4.4,Royal Challengers Bangalore,Mumbai Indians,2,6.0
733991,HV Patel,6,3,1,200.0,5.6,Royal Challengers Bangalore,Kings XI Punjab,2,9.0
829713,HV Patel,9,4,0,225.0,5.4,Royal Challengers Bangalore,Kolkata Knight Riders,2,2.0
829719,HV Patel,2,3,1,66.66666666666666,4.8,Royal Challengers Bangalore,Sunrisers Hyderabad,1,0.0
829745,HV Patel,0,1,1,0.0,4.6,Royal Challengers Bangalore,Chennai Super Kings,2,6.0
829763,HV Patel,6,2,0,300.0,4.6,Royal Challengers Bangalore,Rajasthan Royals,1,0.0
829779,HV Patel,0,1,1,0.0,3.4,Royal Challengers Bangalore,Chennai Super Kings,2,2.0
829821,HV Patel,2,3,1,66.66666666666666,2.0,Royal Challengers Bangalore,Chennai Super Kings,1,24.0
1136602,HV Patel,24,17,0,141.1764705882353,6.4,Delhi Daredevils,Sunrisers Hyderabad,1,36.0
1136612,HV Patel,36,16,0,225.0,13.6,Delhi Daredevils,Chennai Super Kings,1,0.0
1175368,HV Patel,0,3,1,0.0,12.4,Delhi Capitals,Kings XI Punjab,2,16.0
1216500,HV Patel,16,15,1,106.66666666666667,15.6,Delhi Capitals,Rajasthan Royals,1,5.0
1216535,HV Patel,5,10,1,50.0,16.2,Delhi Capitals,Mumbai Indians,1,4.0
1254058,HV Patel,4,3,0,133.33333333333331,12.2,Royal Challengers Bangalore,Mumbai Indians,2,0.0
1254076,HV Patel,0,9,1,0.0,5.0,Royal Challengers Bangalore,Chennai Super Kings,2,31.0
1254083,HV Patel,31,13,1,238.46153846153845,11.2,Royal Challengers Bangalore,Punjab Kings,2,12.0
1254087,HV Patel,12,10,1,120.0,10.4,Royal Challengers Bangalore,Kolkata Knight Riders,1,1.0
1254090,HV Patel,1,1,0,100.0,9.6,Royal Challengers Bangalore,Punjab Kings,1,3.0
1254113,HV Patel,3,5,1,60.0,9.4,Royal Challengers Bangalore,Chennai Super Kings,1,8.0
1254115,HV Patel,8,7,1,114.28571428571428,11.0,Royal Challengers Bangalore,Kolkata Knight Riders,1,10.0
1304052,HV Patel,10,6,0,166.66666666666669,6.8,Royal Challengers Bangalore,Kolkata Knight Riders,2,9.0
1304059,HV Patel,9,4,0,225.0,6.2,Royal Challengers Bangalore,Rajasthan Royals,2,0.0
1304077,HV Patel,0,1,0,0.0,6.0,Royal Challengers Bangalore,Lucknow Super Giants,1,4.0
1304082,HV Patel,4,9,1,44.44444444444444,6.2,Royal Challengers Bangalore,Sunrisers Hyderabad,1,8.0
1304085,HV Patel,8,12,1,66.66666666666666,6.2,Royal Challengers Bangalore,Rajasthan Royals,2,11.0
1304106,HV Patel,11,8,1,137.5,6.4,Royal Challengers Bangalore,Punjab Kings,2,1.0
1312199,HV Patel,1,2,1,50.0,4.8,Royal Challengers Bangalore,Rajasthan Royals,1,0.0
1359483,HV Patel,0,2,1,0.0,4.8,Royal Challengers Bangalore,Kolkata Knight Riders,2,6.0
1359494,HV Patel,6,4,1,150.0,5.2,Royal Challengers Bangalore,Delhi Capitals,1,1.0
1426271,HV Patel,1,4,0,25.0,3.8,Punjab Kings,Mumbai Indians,2,0.0
1426275,HV Patel,0,1,1,0.0,1.6,Punjab Kings,Gujarat Titans,1,12.0
1426291,HV Patel,12,13,1,92.3076923076923,3.8,Punjab Kings,Chennai Super Kings,2,0.0
335985,Harbhajan Singh,2,2,0,100.0,2.0,Mumbai Indians,Royal Challengers Bangalore,1,28.0
335989,Harbhajan Singh,28,14,1,200.0,15.0,Mumbai Indians,Chennai Super Kings,2,0.0
335991,Harbhajan Singh,0,1,1,0.0,10.0,Mumbai Indians,Kings XI Punjab,2,4.0
392181,Harbhajan Singh,4,2,1,200.0,8.5,Mumbai Indians,Chennai Super Kings,1,20.0
392192,Harbhajan Singh,20,9,1,222.22222222222223,10.8,Mumbai Indians,Deccan Chargers,2,18.0
392197,Harbhajan Singh,18,8,1,225.0,14.0,Mumbai Indians,Kolkata Knight Riders,1,6.0
392200,Harbhajan Singh,6,5,1,120.0,9.6,Mumbai Indians,Kings XI Punjab,2,6.0
392203,Harbhajan Singh,6,8,1,75.0,10.8,Mumbai Indians,Kolkata Knight Riders,1,0.0
392212,Harbhajan Singh,0,1,1,0.0,10.0,Mumbai Indians,Deccan Chargers,2,10.0
392215,Harbhajan Singh,10,6,1,166.66666666666669,8.0,Mumbai Indians,Delhi Daredevils,1,7.0
392225,Harbhajan Singh,7,9,0,77.77777777777779,5.8,Mumbai Indians,Rajasthan Royals,2,1.0
392227,Harbhajan Singh,1,1,1,100.0,4.8,Mumbai Indians,Chennai Super Kings,1,12.0
392235,Harbhajan Singh,12,8,1,150.0,6.0,Mumbai Indians,Delhi Daredevils,1,8.0
419107,Harbhajan Singh,8,6,1,133.33333333333331,7.6,Mumbai Indians,Rajasthan Royals,1,4.0
419119,Harbhajan Singh,4,6,1,66.66666666666666,6.4,Mumbai Indians,Royal Challengers Bangalore,1,49.0
419130,Harbhajan Singh,49,18,0,272.22222222222223,14.8,Mumbai Indians,Deccan Chargers,1,1.0
419132,Harbhajan Singh,1,1,0,100.0,14.8,Mumbai Indians,Kings XI Punjab,2,33.0
419142,Harbhajan Singh,33,24,1,137.5,19.0,Mumbai Indians,Chennai Super Kings,2,9.0
419146,Harbhajan Singh,9,7,1,128.57142857142858,19.2,Mumbai Indians,Kings XI Punjab,1,1.0
419165,Harbhajan Singh,1,2,1,50.0,18.6,Mumbai Indians,Chennai Super Kings,2,10.0
501231,Harbhajan Singh,10,7,0,142.85714285714286,10.8,Mumbai Indians,Rajasthan Royals,1,9.0
501241,Harbhajan Singh,9,3,0,300.0,12.4,Mumbai Indians,Pune Warriors,1,12.0
501251,Harbhajan Singh,12,7,1,171.42857142857142,8.2,Mumbai Indians,Kings XI Punjab,2,17.0
501256,Harbhajan Singh,17,13,1,130.76923076923077,9.8,Mumbai Indians,Deccan Chargers,2,1.0
501263,Harbhajan Singh,1,1,0,100.0,9.8,Mumbai Indians,Rajasthan Royals,1,30.0
501267,Harbhajan Singh,30,31,1,96.7741935483871,13.8,Mumbai Indians,Kolkata Knight Riders,2,11.0
501269,Harbhajan Singh,11,5,0,220.00000000000003,14.2,Mumbai Indians,Kolkata Knight Riders,2,13.0
501270,Harbhajan Singh,13,7,1,185.71428571428572,14.4,Mumbai Indians,Royal Challengers Bangalore,2,16.0
548308,Harbhajan Singh,16,15,1,106.66666666666667,14.2,Mumbai Indians,Pune Warriors,2,18.0
548317,Harbhajan Singh,18,6,0,300.0,17.6,Mumbai Indians,Rajasthan Royals,1,33.0
548325,Harbhajan Singh,33,23,1,143.47826086956522,18.2,Mumbai Indians,Delhi Daredevils,1,4.0
548334,Harbhajan Singh,4,3,1,133.33333333333331,16.8,Mumbai Indians,Kings XI Punjab,1,0.0
548339,Harbhajan Singh,0,2,1,0.0,14.2,Mumbai Indians,Kings XI Punjab,2,15.0
548342,Harbhajan Singh,15,13,1,115.38461538461537,14.0,Mumbai Indians,Delhi Daredevils,2,0.0
548351,Harbhajan Singh,0,1,1,0.0,10.4,Mumbai Indians,Pune Warriors,1,0.0
548355,Harbhajan Singh,0,1,1,0.0,3.8,Mumbai Indians,Chennai Super Kings,2,20.0
548360,Harbhajan Singh,20,12,0,166.66666666666669,7.0,Mumbai Indians,Royal Challengers Bangalore,1,1.0
548370,Harbhajan Singh,1,2,1,50.0,7.2,Mumbai Indians,Kolkata Knight Riders,2,1.0
548379,Harbhajan Singh,1,4,1,25.0,4.4,Mumbai Indians,Chennai Super Kings,2,1.0
597999,Harbhajan Singh,1,1,0,100.0,4.6,Mumbai Indians,Royal Challengers Bangalore,2,21.0
598002,Harbhajan Singh,21,23,0,91.30434782608695,8.8,Mumbai Indians,Chennai Super Kings,1,1.0
598006,Harbhajan Singh,1,1,0,100.0,5.0,Mumbai Indians,Delhi Daredevils,1,1.0
598019,Harbhajan Singh,1,1,0,100.0,5.0,Mumbai Indians,Rajasthan Royals,2,7.0
598029,Harbhajan Singh,7,2,0,350.0,6.2,Mumbai Indians,Kolkata Knight Riders,2,16.0
598033,Harbhajan Singh,16,8,1,200.0,9.2,Mumbai Indians,Royal Challengers Bangalore,1,25.0
598046,Harbhajan Singh,25,11,0,227.27272727272728,10.0,Mumbai Indians,Chennai Super Kings,1,4.0
598055,Harbhajan Singh,4,3,0,133.33333333333331,10.6,Mumbai Indians,Pune Warriors,2,15.0
598063,Harbhajan Singh,15,7,1,214.28571428571428,13.4,Mumbai Indians,Rajasthan Royals,1,5.0
598066,Harbhajan Singh,5,8,1,62.5,13.0,Mumbai Indians,Kings XI Punjab,2,0.0
598070,Harbhajan Singh,0,4,1,0.0,9.8,Mumbai Indians,Chennai Super Kings,2,6.0
